"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1984",4684.8,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1985",4684.4,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1986",4778.2,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1987",4614.1,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1988",4383.2,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1989",4589.3,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1990",4488.9,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1991",4457.5,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1992",4423.4,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1993",4436.5,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1994",4330.8,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1995",4284.3,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1996",4302.8,"B"
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1997",4205.6,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1998",4091.2,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","1999",4263.4,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2000",4197.5,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2001",4106.4,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2002",4111,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2003",3990.5,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2004",3772.9,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2005",3745.6,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2006",3554.8,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2007",3417.4,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2008",3439.8,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2009",3343.3,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2010",3270.3,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2011",3256.1,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2012",3212.1,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2013",3115.4,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2014",3070.3,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2015",3001.5,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2016",3090,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2017",2924,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2018",2885.4,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2019",2854.5,
"NLD","YRLIFELOST","WOMEN","100000HAB_0_69","A","2020",2893.6,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1960",13985.1,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1961",14448.6,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1962",13952,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1963",13824.7,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1964",13842.3,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1965",14129.4,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1966",14319.4,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1967",14313.3,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1968",14315.5,"B"
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1969",14018.2,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1970",14437.3,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1971",13824.7,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1972",13111.3,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1973",14060,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1974",13408.4,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1975",13387.4,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1976",12737.7,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1977",13660.7,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1978",12681.7,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1979",12499.9,"B"
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1980",11992.3,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1981",11846.4,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1982",11546.9,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1983",11348.5,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1984",11013.6,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1985",11063.9,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1986",11293.8,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1987",10959.3,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1988",10883,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1989",10625.6,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1990",10073.1,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1991",9422.2,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1992",9450.5,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1993",8853,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1994",8436.8,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1995",8544.5,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1996",8371.8,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1997",8154.9,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1998",7642,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","1999",7499.2,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2000",7155.2,"B"
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2001",6985.2,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2002",6782.8,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2003",6590,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2004",6288.7,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2005",6192.6,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2006",5987.2,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2007",6025.4,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2008",5914.3,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2009",5787.1,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2010",5519.7,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2011",5488,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2012",5283.1,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2013",5087.5,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2014",5137.6,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2015",4974.2,
"NZL","YRLIFELOST","MEN","100000HAB_0_69","A","2016",4934.5,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1960",8965,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1961",9126.8,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1962",8640.9,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1963",8545.3,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1964",8376,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1965",8461.8,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1966",8445.8,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1967",8371.7,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1968",8580.7,"B"
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1969",8254.2,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1970",8449.8,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1971",8214.2,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1972",8030.6,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1973",7872.2,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1974",7992.7,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1975",7701.5,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1976",7520.3,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1977",7932.6,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1978",7281.5,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1979",7106.7,"B"
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1980",7561.9,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1981",6809.4,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1982",6974.4,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1983",6748,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1984",6301.8,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1985",6670.4,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1986",6453.3,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1987",6592.2,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1988",6238.1,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1989",6042.9,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1990",6002.2,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1991",5634.5,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1992",5247.7,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1993",5386,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1994",5122,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1995",5324.9,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1996",5245,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1997",4933.9,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1998",4579.9,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1999",4630.2,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2000",4386.9,"B"
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2001",4348.4,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2002",4336.8,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2003",4197.9,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2004",4202.9,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2005",3861.8,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2006",3808.1,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2007",3858.4,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2008",3792.4,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2009",3798,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2010",3607.8,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2011",3700.6,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2012",3462.4,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2013",3316.9,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2014",3292.1,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2015",3316,
"NZL","YRLIFELOST","WOMEN","100000HAB_0_69","A","2016",3231,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1960",11154.7,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1961",11296.6,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1962",11503.1,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1963",11408.3,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1964",11239.8,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1965",11491.8,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1966",10931.1,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1967",11081.2,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1968",11138.5,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1969",11509.5,"B"
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1970",11272.7,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1971",11069.3,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1972",10888.1,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1973",10754.4,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1974",10534.5,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1975",10432,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1976",10082.3,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1977",9905.3,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1978",9746.6,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1979",9979.4,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1980",9899.2,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1981",9472,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1982",9590.8,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1983",9486,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1984",9150.2,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1985",9542.4,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1986",9369.6,"B"
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1987",9440.4,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1988",9238.4,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1989",8984.9,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1990",8748.7,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1991",8157.4,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1992",8073.5,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1993",7799.7,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1994",7389.2,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1995",7403.2,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1996",6958.5,"B"
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1997",6895.8,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1998",7042.9,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","1999",6824.1,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2000",6816.9,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2001",6523.4,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2002",6314.5,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2003",6036,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2004",5814.5,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2005",5503.8,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2006",5449.2,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2007",5155.9,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2008",5209.9,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2009",5171.5,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2010",4905.8,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2011",4909.1,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2012",4556.8,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2013",4462.5,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2014",4305.5,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2015",4030.3,
"NOR","YRLIFELOST","MEN","100000HAB_0_69","A","2016",3997.6,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1960",6684.2,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1961",6601.6,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1962",6538.1,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1963",6597.9,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1964",6455.2,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1965",6282.1,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1966",6142.3,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1967",6032,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1968",5999.3,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1969",6225.4,"B"
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1970",5626.5,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1971",5613.4,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1972",5491.4,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1973",5331.6,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1974",5228.8,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1975",5213.3,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1976",5181.9,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1977",4884.1,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1978",4920.1,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1979",4785.6,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1980",4639.7,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1981",4638.2,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1982",4601.6,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1983",4575,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1984",4635.3,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1985",4682.2,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1986",4658.7,"B"
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1987",4706.2,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1988",4730.9,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1989",4557.6,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1990",4464.7,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1991",4381.5,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1992",4229.3,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1993",4098,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1994",4105.7,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1995",3858.4,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1996",3891.5,"B"
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1997",3914.7,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1998",3813.8,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","1999",3809.6,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2000",3767.1,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2001",3662.1,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2002",3648.9,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2003",3516,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2004",3511.3,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2005",3326,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2006",3198.4,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2007",3223.5,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2008",3074.4,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2009",3084.1,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2010",3050.7,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2011",2911.5,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2012",2770.1,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2013",2788.4,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2014",2589.7,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2015",2506.1,
"NOR","YRLIFELOST","WOMEN","100000HAB_0_69","A","2016",2543.4,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1960",18567.2,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1961",18451.4,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1962",18678.2,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1963",17852.8,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1964",17198.6,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1965",16387.4,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1966",16131.8,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1967",16510.2,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1968",16104.1,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1969",16704.7,"B"
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1970",16649,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1971",17023.3,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1972",15961.6,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1973",16043.1,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1974",15183.9,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1975",16145.1,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1976",16560.2,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1977",17018.4,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1978",17093.3,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1979",16612.5,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1980",21317.1,"B"
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1981",19431.5,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1982",19239.6,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1983",16372.2,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1984",16685.2,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1985",16932.4,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1986",16605.7,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1987",16499.3,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1988",16174.7,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1989",16833.5,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1990",17191.2,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1991",17843.3,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1992",17074,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1993",15975.7,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1994",15904.5,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1995",15792.2,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1996",15070.3,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","1999",14405,"B"
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2000",13457.6,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2001",13012.9,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2002",12680.1,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2003",12401.1,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2004",12464.9,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2005",12401.2,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2006",12350.6,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2007",12353.4,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2008",12082.3,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2009",11679.4,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2010",11068.7,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2011",10790.2,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2012",10603.7,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2013",10209,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2014",9638.5,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2015",9744.3,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2016",9549.5,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2017",9477.4,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2018",9572.4,
"POL","YRLIFELOST","MEN","100000HAB_0_69","A","2019",9360.4,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1960",11982.7,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1961",11676.1,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1962",11715.5,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1963",11012.3,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1964",10706.7,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1965",10019.5,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1966",9651.9,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1967",9571.6,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1968",9176.5,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1969",9463.2,"B"
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1970",9243.7,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1971",9114.3,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1972",8542.6,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1973",8330.6,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1974",7969.9,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1975",8211.4,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1976",8114.9,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1977",8163.9,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1978",7980.1,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1979",7724,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1980",8733.1,"B"
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1981",8319.9,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1982",8378.9,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1983",7602,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1984",7650.3,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1985",7629.2,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1986",7372.7,
"POL","YRLIFELOST","WOMEN","100000HAB_0_69","A","1987",7326.1,
